name,gender,race
sabrina,f,indian
mema,f,indian
sahgufta,f,indian
fahira,f,indian
rubbina,f,indian
bhart,f,indian
farmeena,f,indian
dur,f,indian
tabbusum,f,indian
jenny,f,indian
maaya,f,indian
tinvkal,f,indian
taki,f,indian
bhawar,f,indian
sosari,f,indian
mintu,f,indian
pataso,f,indian
ekata,f,indian
hajari,f,indian
susmita,f,indian
santra,f,indian
farana,f,indian
joyate,f,indian
lashma,f,indian
charnjeet,f,indian
marjana,f,indian
sabra,f,indian
shymo,f,indian
maadhuri,f,indian
sukmani,f,indian
fulo,f,indian
pawni,f,indian
munnia,f,indian
lta,f,indian
panchi,f,indian
sintu,f,indian
najara,f,indian
dilish,f,indian
kesavi,f,indian
ashmin,f,indian
sipra,f,indian
kuldeep,f,indian
alis,f,indian
shilap,f,indian
husiya,f,indian
siwani,f,indian
nafeesa,f,indian
sibanaz,f,indian
monam,f,indian
meela,f,indian
hongsi,f,indian
khush,f,indian
bali,f,indian
roopali,f,indian
lakhvinder,f,indian
revakshi,f,indian
nikhad,f,indian
sahima,f,indian
minaxni,f,indian
foolwati,f,indian
sahil,f,indian
noori,f,indian
alhamdi,f,indian
taj,f,indian
sagiran,f,indian
gajla,f,indian
shvani,f,indian
hawa,f,indian
rubiya,f,indian
lavali,f,indian
jugan,f,indian
subhagi,f,indian
munia,f,indian
vidyawati,f,indian
abhaki,f,indian
injum,f,indian
kaarti,f,indian
vaijanti,f,indian
narayani,f,indian
nayna,f,indian
